"academic",0.84,0.76,-0.5," 11 000010000 000"
"inspector",0.45,1.46,0.38," 11 001000000 001"
"instructor",0.87,1.33,-0.13," 11 000010000 000"
"insurance_agent",0.04,0.57,0.46," 11 010000000 000"
"intern",1.51,0.14,0.97," 11 000001000 001"
"intimate",2.13,1.29,-0.36," 11 000000001 001"
"introvert",-0.08,-1.22,-1.3," 11 100000000 000"
"invalid",0.07,-1.42,-1.31," 11 000001000 001"
"jackass",-1.7,-0.84,1.19," 11 100000000 000"
"janitor",0.63,-1.03,-1.23," 11 010000000 000"
"jerk",-1.84,-1.19,1.52," 11 100000000 000"
"jeweler",0.89,0.5,-0.17," 11 010000000 000"
"jock",0.47,1.96,2.44," 11 000010000 000"
"judge",0.99,2.81,-1.15," 11 001000000 000"
"junkie",-2.02,-1.32,1.49," 11 101000000 000"
"juror",0.88,1.82,-0.42," 11 001000000 001"
"juvenile",0.27,-0.57,1.81," 11 001000010 000"
"kid",0.79,-0.53,2.18," 11 100000000 000"
"killjoy",-1.23,0.35,0," 11 100000000 000"
"klutz",-0.24,-1.18,0.24," 11 100000000 000"
"kook",0.33,-0.34,0.85," 11 100000000 000"
"lad",0.92,-0.24,1.83," 10 100000000 000"
"lady",1.73,0.32,-0.27," 01 100000000 000"
"lady_killer",-1.46,1.34,1.66," 10 000000001 000"
"landlady",0.42,0.71,-0.54," 01 010000000 000"
"landlord",0.47,0.97,-0.69," 10 010000000 000"
"lass",1.18,-0.38,1.35," 01 100000000 000"
"law_breaker",-1.83,0.27,0.34," 11 001000000 000"
"lawyer",1.28,1.8,0.37," 11 001000000 000"
"lecher",-1.97,0.26,-0.32," 10 000000001 000"
"lesbian",-1.66,-0.56,0.71," 01 000000001 000"
"liar",-2.7,-0.47,0.81," 11 100000000 000"
"librarian",0.9,-0.13,-0.88," 11 000010000 000"
"library_assistant",1.44,-0.04,-1.7," 11 000010000 000"
"lifer",-0.48,-0.59,0.21," 11 001000000 000"
"linebacker",0.59,2,2.25," 10 010010000 001"
"lineman",0.49,2.17,2.06," 10 010010000 001"
"loafer",-1.28,-1.33,-0.86," 11 110000000 000"
"loan_shark",-1.97,1.79,1.06," 11 010000000 000"
"lodger",0.45,-0.07,-0.05," 11 010000000 000"
"loner",0.62,-0.26,-1.38," 11 100000000 000"
"longshoreman",0.66,0.85,0.22," 11 010000000 000"
"look_out",0.31,0.81,0.73," 11 101000000 000"
"louse",-1.53,-0.38,-0.15," 11 100000000 000"
"lout",-1.35,-0.4,-0.15," 11 100000000 000"
"lover",2.71,2.03,0.59," 11 000000001 001"
"lunatic",-1.08,-0.64,0.76," 11 100001000 000"
"lush",-0.95,-0.96,0.48," 11 100000000 000"
"madman",-1.81,0.93,0.74," 10 100001000 000"
"mafioso",-1.57,1.8,0.21," 10 011000000 000"
"magician",0.97,1.01,0.94," 11 010000100 000"
"maid",0.68,-1.28,-0.27," 01 010000000 000"
"maiden",1.32,-0.71,0.32," 01 100000000 000"
"mail_carrier",1.41,0.09,-0.19," 11 010000000 000"
"mailman",1.73,0.16,-0.4," 10 010000000 000"
"man",1.39,1.01,0.63," 10 100000001 000"
"manager",0.88,1.25,0," 11 010000000 000"
"maniac",-1.58,-0.23,1.32," 11 100001000 001"
"mastermind",1.06,1.71,0.21," 11 001100000 000"
"mate",2.56,1.08,0.78," 11 100000001 001"
"maverick",-0.03,0.97,1.59," 11 100000000 000"
"medic",1.7,1.47,0.38," 11 000001000 000"
"midget",0.47,-0.99,0.32," 11 100000000 000"
"miner",0.13,0.31,0.17," 10 010000000 000"
"minister",2.14,1.66,-0.28," 11 000000100 000"
"minor",0.05,-0.61,2.04," 11 001000000 000"
"miser",-1.45,0.01,-1.05," 11 100000000 000"
"miss",1,-0.04,0.66," 01 100000001 000"
"mistress",-1.05,-0.35,0.82," 01 000000001 001"
"mobster",-2.34,1.92,1.44," 10 011000000 000"
"moron",-1.16,-1.66,0.13," 11 100000000 000"
"mother",2.33,1.9,0.04," 01 000000010 001"
"mother_(my)",2.44,1.13,0.3," 01 000000010 000"
"mourner",0.03,-1.21,-1.31," 11 000000100 100"
"mouthpiece",0,0.02,0.24," 11 001000000 000"
"mugger",-2.1,1,1.5," 10 001000000 001"
"musician",1.48,0.55,0.2," 11 010010000 000"
"myself_as_i_really_am",1.58,0.28,1.34," 11 100000000 110"
"i_myself_as_others_see_me",1.6,0.33,1.41," 11 100000000 101"
"nark",-0.98,0.84,0.54," 11 001000000 000"
"neighbor",1.85,0.71,0.25," 11 100000000 000"
"nephew",0.6,-0.32,1.64," 10 000000010 000"
"neurotic",-1.13,-1.39,0.39," 11 000001000 000"
"newcomer",1.08,-0.9,0.22," 11 100000000 000"
"newsboy",0.63,-0.94,1.53," 10 010000000 000"
"niece",1.71,-0.47,1.35," 01 000000010 000"
"night_watchman",0.62,0.56,-0.93," 10 011000000 000"
"ninny",-0.53,-0.69,-0.12," 11 100000000 000"
"nitwit",-0.47,-1.71,-0.01," 11 100000000 000"
"nobody",-0.03,-1.41,-0.9," 11 100000000 000"
"nonconformist",0.18,0.9,1.26," 11 100000000 000"
"novice",0.29,-0.71,1.09," 11 010100100 000"
"numbskull",-0.74,-1.49,-0.39," 11 100000000 000"
"nurse",2.53,1.01,0.05," 11 000001000 001"
"nursemaid",1.18,0.52,-1.15," 01 000000010 001"
"nut",0.71,0.19,1.53," 11 100000000 000"
"nymph",-0.04,-0.68,1.31," 01 000000001 000"
"oddball",-0.17,-0.64,-0.03," 11 100000000 000"
"ogre",-2.07,1.58,-0.29," 11 100000000 000"
"old_fogy",-0.39,-0.27,-2.12," 11 100000000 000"
"old_maid",0.35,-0.62,-1.59," 01 000000010 000"
"old_timer",1.53,-0.4,-2.03," 11 100000000 100"
"onlooker",0.18,-0.76,-0.51," 11 100000001 000"
"orphan",0.64,-1.33,0.62," 11 000000010 000"
"outlaw",-1.94,0.81,0.7," 11 001000000 000"
"outpatient",0.44,-0.4,-0.31," 11 000001000 000"
"outsider",-0.02,-0.17,0.16," 11 100000000 000"
"pal",2.43,0.83,1.16," 11 100000000 000"
"palm_reader",-0.55,-0.25,-0.7," 11 010000000 000"
"pansy",-0.88,-1.3,-0.11," 10 000000001 000"
"paranoid",-1.28,-1.47,-0.41," 11 100001000 000"
"parent",2.55,2.35,-0.45," 11 000000010 001"
"parking_attendant",0.48,0.02,-0.26," 11 010000000 000"
"patient",0.26,-1.55,-0.97," 11 000001000 001"
"patrolman",0.64,1.51,0.91," 11 001000000 001"
"pawnbroker",-0.19,0.45,-0.19," 11 010000000 000"
"peeping_tom",-2.18,-0.82,1.29," 10 001000001 000"
"pest",-1.61,-0.32,1.88," 11 100000000 000"
"phony",-2.06,-0.98,0.28," 11 100000000 000"
"photographer",0.94,0.33,0.58," 11 010000000 000"
"physician",1.57,1.68,-0.46," 11 000001000 001"
"pickpocket",-2.01,-0.14,0.82," 11 001000000 000"
"pickup",-0.85,-0.43,1.02," 11 000000001 000"
"pimp",-2.2,1.24,1.6," 10 011000001 000"
"pinhead",-0.86,-1.04,0.2," 11 100000000 000"
"pipsqueak",-0.76,-1.52,0.32," 11 100000000 000"
"plainclothesman",0.88,0.59,0.27," 11 001000000 000"
"playboy",-0.48,0.42,2.25," 10 100000001 000"
"playmate",2.08,0.26,1.62," 11 100000000 000"
"plumber",0.81,0.2,-0.39," 11 010000000 000"
"policeman",0.95,1.44,0.69," 10 001000000 001"
"porno_star",-0.99,-0.25,2.09," 11 010000001 001"
"postmaster",1.63,0.1,-0.78," 11 010000000 000"
"pothead",-0.64,-0.79,1.13," 11 100000000 000"
"practical_nurse",1.4,0.69,-0.13," 11 000001000 001"
"prey",-0.35,-0.6,0.41," 11 100000000 001"
"principal",0.98,1.47,-0.87," 11 000010000 000"
"prisoner",-1.33,-0.76,0.17," 11 001000000 000"
"probation_officer",0.6,1.41,0.31," 11 001000000 000"
"probationer",0.37,1.71,-0.44," 11 001000000 000"
"proctor",0.12,1.07,-0.35," 11 000010000 000"
"prodigy",1.63,1.03,0.9," 11 000010000 000"
"professor",0.95,1.12,-0.57," 11 000010000 000"
"prosecuting_attorney",0.12,1.61,0.22," 11 001000000 001"
"prostitute",-1.35,-1.07,1.47," 01 010000001 001"
"prude",-0.31,-0.42,-0.57," 11 000000001 000"
"psychiatrist",1.01,1.24,-0.36," 11 000001000 000"
"psychoanalyst",1,0.97,-0.5," 11 000001000 000"
"psychologist",0.88,1.21,-0.24," 11 000011000 000"
"psychopath",-1.76,-0.06,1.44," 11 001001000 000"
"psychotic",-1.38,-0.43,0.11," 11 000001000 000"
"punk",-1.11,-1,1.52," 10 100000000 000"
"pupil",0.78,-0.74,1.68," 11 000010000 000"
"puritan",0.46,0.4,-0.75," 11 000000101 000"
"pusher",-2.59,1.63,1.33," 11 101000000 000"
"quack",-1.39,-0.41,0.49," 11 000001000 000"
"quarterback",0.59,1.98,2.43," 10 010010000 001"
"queer",-1.51,-1,0.58," 11 000000001 000"
"racketeer",-0.85,1.72,1.04," 11 011000000 000"
"railroad_conductor",0.73,0.26,-0.36," 11 010000000 000"
"rascal",-0.5,0.28,2.54," 11 100000000 000"
"rat",-1.54,-0.28,1.48," 11 100000000 000"
"rattlebrain",-0.59,-1.13,0.69," 11 100000000 000"
"real_estate_agent",0.14,1.04,1.06," 11 010000000 000"
"receptionist",0.77,-0.37,0.3," 11 011001000 000"
"referee",0.4,1.35,0.79," 11 010010000 001"
"registered_nurse",2,0.92,0.29," 11 000001000 001"
"relation",1.39,0.5,-0.24," 11 000000010 000"
"reporter",0.32,1.1,2.06," 11 010100000 000"
"retardate",-0.13,-1.14,-0.28," 11 000001000 000"
"ringleader",-0.38,2.16,1.3," 11 001000000 000"
"rival",-0.56,1.26,1.13," 11 100100001 000"
"rogue",-0.55,0.65,1.53," 10 100000000 000"
"rookie_cop",1.11,-0.13,1.71," 11 001000000 001"
"roomer",0.5,-0.18,0.32," 11 010000000 000"
"roommate",1.15,0.19,1.02," 11 000010000 000"
"roughneck",-1.72,1.28,1.9," 11 100000000 000"
"rowdy",-0.77,0.29,1.61," 11 100000000 000"
"ruffian",-1.56,0.82,2.04," 11 100000000 000"
"runaway",-0.34,-0.83,1.17," 11 001000010 000"
"safecracker",-1.41,0.61,0.64," 11 001000000 000"
"sales_clerk",0.81,-0.17,0.15," 11 010000000 000"
"salesgirl",0.8,-0.39,1.11," 01 010000000 000"
"saleslady",0.71,-0.31,-0.2," 01 010000000 000"
"salesman",0.28,0.62,1.49," 10 010000000 000"
"saleswoman",0.89,0.24,0.55," 01 010000000 000"
"saloon_keeper",0.25,0.51,0.19," 11 010000000 000"
"saphead",-0.58,-0.9,0.14," 11 100000000 000"
"scamp",-1.1,-0.45,1.22," 11 100000000 000"
"scapegoat",-0.63,-1.12,-0.07," 11 100100000 000"
"scatterbrain",-0.62,-1.42,0.67," 11 100000000 000"
"scholar",1.35,0.71,0.13," 11 000010000 000"
"schoolboy",0.86,-0.76,2.05," 10 000010000 000"
"schoolgirl",1.19,-0.53,1.55," 01 000010000 000"
"schoolmate",1.76,0.43,1.33," 11 000010000 000"
"schoolteacher",0.94,1.15,0.09," 11 000010000 000"
"scoundrel",-1.78,-0.27,0.5," 11 100000000 000"
"scoutmaster",1.45,1.31,0.08," 10 100000000 000"
"screwball",-0.39,-0.56,0.9," 11 100000000 000"
"scrooge",-1.6,0.01,-1.65," 11 110000000 000"
"secretary",0.78,-0.57,0.69," 11 011100000 000"
"secretary",0.93,-0.18,0.39," 11 011100000 000"
"senior",1.58,1.05,0.8," 11 000010000 000"
"servant",1.17,-1,-0.88," 11 010000000 000"
"sexpot",-0.48,0.18,2.14," 01 000000001 000"
"sharpie",0.13,1.01,0.93," 11 100000000 000"
"sheriff",0.76,1.86,-0.35," 11 001000000 001"
"shoe_repairman",0.57,-0.31,-0.91," 11 010000000 000"
"shoplifter",-1.93,-0.78,1.46," 11 011000000 000"
"shrew",-0.73,-0.01,-0.33," 01 100000000 000"
"shrimp",0.16,-1.63,-0.32," 11 100000000 000"
"shut_in",-0.3,-2.02,-1.98," 11 000001010 000"
"shyster",-1.3,0.51,-0.25," 11 001000000 000"
"sibling",1.7,-0.36,1.93," 11 000000010 000"
"sidekick",0.76,-0.08,0.79," 11 100000000 000"
"simpleton",0.2,-0.89,-0.22," 11 100000000 000"
"sinner",-1.15,-0.79,0.57," 11 000000100 000"
"sissy",-0.9,-1.42,0.04," 11 100000000 000"
"sister",1.91,0.69,1.47," 01 000000010 000"
"sister_(my)",2.45,0.83,1.34," 01 000000010 000"
"sister_in_law",1.12,-0.01,0.57," 01 000000010 000"
"skeptic",-0.4,-0.36,-0.03," 11 100110100 000"
"slave",-0.79,-1.81,-0.07," 11 010100001 101"
"slave_driver",-2.73,2.64,1.22," 11 010100000 001"
"sleuth",0.24,0.79,0.33," 11 001000000 000"
"slob",-1.83,-1.61,-0.62," 11 100000000 000"
"sluggard",-1.12,-0.23,-0.07," 11 100000000 000"
"slut",-2.03,-0.53,1.18," 01 000000001 001"
"smart_aleck",-1.6,-0.75,1.58," 11 100000000 000"
"sneak",-1.7,-0.31,0.37," 11 100000000 000"
"snob",-1.98,0.15,0.26," 11 100000000 000"
"snoop",-1.77,-0.33,0.53," 11 100000000 000"
"snot",-1.74,-0.01,1.04," 11 100000000 000"
"social_worker",1.77,0.96,0.39," 11 001001000 000"
"son",1.55,0.57,1.79," 10 000000010 000"
"son_in_law",1.88,0.86,1.35," 10 000000010 000"
"sophisticate",0.13,0.75,0.72," 11 100000001 000"
"sophomore",0.55,0.09,1.14," 11 000010000 000"
"sorehead",-1.43,-0.53,0.88," 11 100000000 000"
"specialist",1.48,2.05,0.04," 11 011011000 000"
"spectator",0.84,-0.15,1.16," 11 110000000 000"
"speeder",-0.83,0.24,2.04," 11 001000000 000"
"spendthrift",-0.34,0.09,0.23," 11 010000000 000"
"spinster",0.2,-0.51,-1.26," 01 000000010 000"
"spoilsport",-1.47,-0.82,0.73," 11 100000000 000"
"sponger",-1.03,-0.68,0.12," 11 100000000 000"
"spouse",1.96,1.23,1.04," 11 000000011 000"
"spy",-0.15,1.34,0.94," 11 000100000 000"
"square",0.17,-0.44,-0.77," 11 100000000 000"
"squirt",-0.36,-1.26,0.77," 11 100000000 000"
"star",0.57,1.74,1.38," 11 010010000 000"
"starlet",0.41,-0.05,1.87," 01 010000000 000"
"state_trooper",0.57,1.8,0.88," 11 001000000 001"
"statistician",0.37,0.79,-0.24," 11 010010000 000"
"stenographer",0.46,-0.33,0.31," 11 011000000 000"
"stepbrother",0.72,0.29,0.49," 10 000000010 000"
"stepdaughter",0.3,-0.34,0.89," 01 000000010 000"
"stepfather",-0.1,0.84,-0.31," 10 000000010 000"
"stepmother",0.2,0.57,-0.2," 01 000000010 000"
"stepsister",0.66,-0.15,0.41," 01 000000010 000"
"stepson",0.76,-0.01,0.83," 10 000000010 000"
"stewardess",1.29,0.38,1.24," 11 010000000 001"
"stool_pigeon",-1.03,-0.63,-0.07," 11 001000000 000"
"storyteller",1.73,0.37,-0.5," 11 100000000 000"
"straight",0.71,0.19,-0.13," 11 000000001 001"
"stranger",0.25,0.01,0.02," 11 100000000 000"
"street_musician",1.54,-0.34,0.61," 11 010000000 000"
"streetwalker",-1.04,-0.48,1.04," 01 011000001 001"
"stripper",-0.88,-0.66,2.56," 01 010000001 000"
"student",1.17,-0.1,1.67," 11 000010000 000"
"stuffed_shirt",-1.31,-0.06,-0.3," 11 100000000 000"
"subordinate",0.29,-0.74,0.02," 11 011100000 000"
"sucker",-0.69,-1.6,-0.18," 11 100000000 000"
"superior",0.59,1.71,-0.48," 11 011100100 000"
"superstar",0.85,1.71,1.71," 11 110000000 000"
"supervisor",0.41,1.78,-0.37," 11 011111100 000"
"surgeon",1.64,1.89,-0.25," 11 000001000 001"
"suspect",-0.64,-0.41,0.03," 11 001000000 000"
"sweetheart",2.85,1.47,1.28," 11 000000001 000"
"swinger",0.4,0.33,2.5," 11 000000001 001"
"tackle",0.77,2.59,2.24," 10 010010000 001"
"tailor",0.88,-0.38,-0.95," 11 010000000 000"
"taxi_driver",0.11,0.06,0.34," 11 010000000 000"
"teacher",1.28,1.21,-0.28," 11 000010000 000"
"teammate",1.33,1.13,1.51," 11 010111000 001"
"tease",-0.67,-0.05,1.84," 11 100000001 000"
"technician",1.08,0.86,0.44," 11 010001000 000"
"teenybopper",0.6,-0.38,2.46," 01 100000000 000"
"teetotaler",0.25,-0.15,0.08," 11 100000000 000"
"telephone_operator",0.48,0.04,0.64," 11 010000000 000"
"tenant",0.48,-0.52,0.09," 11 010000000 000"
"textile_worker",0.7,-0.38,-0.13," 11 010000000 000"
"thief",-2.67,0.53,0.65," 11 011000000 000"
"thug",-1.92,0.8,0.43," 11 101000000 001"
"tightwad",-1.05,-0.21,-0.66," 11 110000000 000"
"tomboy",0.71,0.58,2.19," 01 100000000 000"
"topless_dancer",-0.74,-0.16,2.31," 01 010000001 000"
"tot",1.37,-1.39,2.52," 11 000000010 001"
"tough",-1.17,1.24,1.76," 10 100000000 100"
"townsman",0.57,0.55,-0.43," 11 000100000 000"
"trainee",0.67,-1.01,0.45," 11 011111100 000"
"traitor",-2.27,0.45,0.65," 11 100100000 000"
"tramp",-1.19,-0.64,0.38," 11 100000000 000"
"troublemaker",-2.09,0.34,1.71," 11 100000000 000"
"truant",-1.01,0.08,0.55," 11 000010000 000"
"truck_driver",0.74,0.78,1.27," 11 010000000 000"
"true_love",2.91,2.03,0.38," 11 000000001 000"
"turncoat",-1.77,0.09,0.44," 11 100100000 000"
"tutor",1.4,1.05,-0.23," 11 000010000 000"
"tv_repairman",0.86,0.65,-0.02," 11 010000000 000"
"typist",0.58,-0.56,0.59," 11 011011000 000"
"uncle",1.11,0.66,-0.34," 10 000000010 000"
"underdog",0.35,-1.02,0.06," 11 100100000 000"
"undergraduate",1.05,-0.82,1.45," 11 000010000 000"
"undertaker",0.09,-0.01,-1.11," 11 010000000 000"
"urchin",-0.2,-0.52,0.19," 11 100000010 000"
"v.i.p.",0.29,1.86,-0.18," 11 011100000 000"
"vagabond",-0.62,-0.86,-0.62," 11 100000000 000"
"vagrant",-0.84,-1.45,-0.27," 11 110000000 000"
"vamp",-1.02,-0.09,1.16," 01 000000001 000"
"vampire",-1.84,1.78,0.74," 11 100000001 001"
"vandal",-2.42,0.47,1.45," 11 011000000 000"
"veterinarian",1.89,1.2,0.1," 11 000001000 000"
"victim",0.11,-1.8,-0.64," 11 101000001 000"
"vigilante",-1.22,0.95,1.16," 11 001000000 001"
"villain",-2.28,1.25,1.04," 11 001000000 000"
"virgin",0.93,0.44,0.18," 01 000000001 000"
"visitor",1.07,-0.22,0.01," 11 100000000 000"
"vixen",-0.15,0.28,1.48," 01 100000001 000"
"wage_earner",0.84,-0.44,-0.15," 11 010000000 000"
"waif",0.33,-1.18,0.35," 11 100000000 000"
"waiter",1,-0.07,0.77," 11 010000000 000"
"waiter",0.71,0.1,0.13," 11 010000000 000"
"waitress",0.93,-0.25,0.44," 01 010000000 000"
"wallflower",-0.38,-1.51,-1.04," 01 100000000 000"
"warden",-0.07,1.79,-0.41," 11 001000000 000"
"watchman",1.18,0.65,-0.82," 10 011000000 000"
"weakling",-0.06,-2.01,-0.56," 11 100000000 000"
"weirdo",-0.97,-0.63,-0.12," 11 100000000 000"
"welder",0.84,0.42,0.35," 11 010000000 000"
"wench",-1.01,-0.28,1.11," 01 100000001 000"
"whiz_kid",1.06,1.19,0.83," 11 000010000 000"
"whore",-2,-0.68,1.66," 01 011000001 001"
"widow",1.02,-0.7,-1.08," 01 000000010 000"
"widower",0.71,-0.33,-1.34," 10 000000010 000"
"wife",1.67,0.88,0.97," 01 000000011 001"
"windbag",-1.04,-0.84,0.07," 11 100000000 000"
"winner",1.18,2.16,1.45," 11 100100000 000"
"wino",-1.41,-1.8,-1.05," 11 100000000 000"
"wit",1.33,0.59,1.21," 11 100000000 000"
"witch",-1.43,1.07,-0.1," 01 100000000 000"
"witness",0.81,1.16,-0.19," 11 001000000 000"
"wizard",0.78,1.92,-0.47," 11 000110100 000"
"woman",1.73,0.68,0.85," 01 100000001 000"
"worker",1.74,0.45,0.67," 11 010000000 010"
"workman",0.92,0.28,-0.24," 10 010000000 000"
"wretch",-1.08,-0.05,-0.42," 11 100000000 000"
"wrongdoer",-1.76,-0.22,0.2," 11 100000000 000"
"yokel",-0.37,-0.19,0.16," 11 100000000 000"
"youngster",1,-0.63,2.46," 11 100000010 000"
"youth",1.17,-0.01,2.43," 11 100000010 000"
"zombie",-1.06,-1.42,-1.17," 11 100000000 000"
